"lkcode" "lknum" "spp" "len" "wt"
"GRL01" 39 "LMB" 12.4 0.81
"GRL01" 39 "LMB" 12.5 0.84
"GRL01" 39 "LMB" 12.5 0.88
"GRL01" 39 "LMB" 12.5 0.88
"GRL01" 39 "LMB" 12.5 1.08
"GRL01" 39 "LMB" 12.6 0.91
"GRL01" 39 "LMB" 12.6 0.93
"GRL01" 39 "LMB" 12.6 0.98
"GRL01" 39 "LMB" 12.6 1
"GRL01" 39 "LMB" 12.7 0.89
"GRL01" 39 "LMB" 12.7 0.91
"GRL01" 39 "LMB" 12.7 0.98
"GRL01" 39 "LMB" 12.8 1.03
"GRL01" 39 "LMB" 13.1 1.09
"GRL01" 39 "LMB" 13.1 1.13
"GRL01" 39 "LMB" 13.1 1.28
"GRL01" 39 "LMB" 13.3 1.1
"GRL01" 39 "LMB" 13.4 1.04
"GRL01" 39 "LMB" 13.7 1.31
"GRL01" 39 "LMB" 14.7 1.4
"GRL01" 39 "LMB" 14.8 1.5
"GRL01" 39 "LMB" 6 0.09
"GRL01" 39 "LMB" 6 0.11
"HAW62" 40 "LMB" 6.1 0.11
"HAW62" 40 "LMB" 6.6 0.14
"HAW62" 40 "LMB" 6.6 0.14
"HAW62" 40 "LMB" 7.8 0.19
"HAW62" 40 "LMB" 8.1 0.27
"HAW62" 40 "LMB" 8.2 0.26
"HAW62" 40 "LMB" 8.4 0.29
"HAW62" 40 "LMB" 8.6 0.29
"HAW62" 40 "LMB" 8.9 0.34
"HAW62" 40 "LMB" 9 0.39
"HAW62" 40 "LMB" 9.1 0.32
"HAW62" 40 "LMB" 9.4 0.4
"HAW62" 40 "LMB" 9.5 0.43
"HAW62" 40 "LMB" 10 0.43
"HAW62" 40 "LMB" 10 0.45
"HAW62" 40 "LMB" 10.1 0.51
"HAW62" 40 "LMB" 10.7 0.58
"HAW62" 40 "LMB" 10.7 0.6
"HAW62" 40 "LMB" 11 0.64
"HAW62" 40 "LMB" 11.1 0.57
"HAW62" 40 "LMB" 11.1 0.62
"HAW62" 40 "LMB" 11.1 0.65
"HAW62" 40 "LMB" 11.3 0.67
"HAW62" 40 "LMB" 12.2 0.96
"HAW62" 40 "LMB" 12.3 0.85
"HAW62" 40 "LMB" 12.4 0.94
"HAW62" 40 "LMB" 12.7 1.07
"HAW62" 40 "LMB" 13.1 1.17
"HAW62" 40 "LMB" 13.2 1.09
"HAW62" 40 "LMB" 13.2 1.12
"HAW62" 40 "LMB" 13.9 1.22
"HAW62" 40 "LMB" 14.1 1.35
"HAW62" 40 "LMB" 14.2 1.31
"HAW62" 40 "LMB" 14.3 1.55
"HAW62" 40 "LMB" 14.4 1.66
"HAW62" 40 "LMB" 14.5 1.54
"HAW62" 40 "LMB" 14.9 1.44
"HAW62" 40 "LMB" 15.1 1.44
"HAW62" 40 "LMB" 15.1 1.57
"HAW62" 40 "LMB" 15.1 1.89
"HAW62" 40 "LMB" 15.3 1.72
"HAW62" 40 "LMB" 16.1 2.06
"HAW62" 40 "LMB" 16.2 2.46
"HAW62" 40 "LMB" 16.3 2.45
"HAW62" 40 "LMB" 16.5 2.46
"HAW62" 40 "LMB" 16.8 2.46
"HAW62" 40 "LMB" 17.2 2.71
"HAW62" 40 "LMB" 18.1 3.07
"HAW62" 40 "LMB" 18.7 3.85
"HAW62" 40 "LMB" 18.9 3.66
"HAW62" 40 "LMB" 18.9 3.81
"HAW62" 40 "LMB" 3 0.02
"HAW62" 40 "LMB" 3 0.02
"HEN45" 41 "LMB" 3.1 0.02
"HEN45" 41 "LMB" 3.5 0.02
"HEN45" 41 "LMB" 5.2 0.08
"HEN45" 41 "LMB" 6 0.1
"HEN45" 41 "LMB" 6.3 0.15
"HEN45" 41 "LMB" 7 0.18
"HEN45" 41 "LMB" 8.3 0.31
"HEN45" 41 "LMB" 8.7 0.33
"HEN45" 41 "LMB" 8.7 0.38
"HEN45" 41 "LMB" 8.9 0.42
"HEN45" 41 "LMB" 9 0.36
"HEN45" 41 "LMB" 9.4 0.43
"HEN45" 41 "LMB" 9.6 0.49
"HEN45" 41 "LMB" 9.7 0.5
"HEN45" 41 "LMB" 10.3 0.52
"HEN45" 41 "LMB" 10.8 0.71
"HEN45" 41 "LMB" 10.9 0.73
"HEN45" 41 "LMB" 11.4 0.83
"HEN45" 41 "LMB" 11.6 0.77
"HEN45" 41 "LMB" 11.6 0.84
"HEN45" 41 "LMB" 11.8 0.78
"HEN45" 41 "LMB" 11.8 0.85
"HEN45" 41 "LMB" 11.9 0.94
"HEN45" 41 "LMB" 12 0.8
"HEN45" 41 "LMB" 12 0.96
"HEN45" 41 "LMB" 12.1 0.61
"HEN45" 41 "LMB" 12.1 0.92
"HEN45" 41 "LMB" 12.1 0.96
"HEN45" 41 "LMB" 12.3 0.94
"HEN45" 41 "LMB" 12.3 0.99
"HEN45" 41 "LMB" 12.3 1.05
"HEN45" 41 "LMB" 12.3 1.06
"HEN45" 41 "LMB" 12.4 0.97
"HEN45" 41 "LMB" 12.4 0.99
"HEN45" 41 "LMB" 12.4 1.03
"HEN45" 41 "LMB" 12.4 1.06
"HEN45" 41 "LMB" 12.4 1.12
"HEN45" 41 "LMB" 12.5 0.84
"HEN45" 41 "LMB" 12.5 0.86
"HEN45" 41 "LMB" 12.5 0.95
"HEN45" 41 "LMB" 12.5 0.97
"HEN45" 41 "LMB" 12.5 1.08
"HEN45" 41 "LMB" 12.5 1.11
"HEN45" 41 "LMB" 12.6 0.91
"HEN45" 41 "LMB" 12.6 0.98
"HEN45" 41 "LMB" 12.6 1
"HEN45" 41 "LMB" 12.6 1.04
"HEN45" 41 "LMB" 12.6 1.06
"HEN45" 41 "LMB" 12.6 1.06
"HEN45" 41 "LMB" 12.6 1.15
"HEN45" 41 "LMB" 12.6 1.21
"HEN45" 41 "LMB" 12.7 1.02
"HEN45" 41 "LMB" 12.7 1.17
"HEN45" 41 "LMB" 12.7 1.23
"HEN45" 41 "LMB" 12.8 1.06
"HEN45" 41 "LMB" 12.8 1.06
"HEN45" 41 "LMB" 12.8 1.1
"HEN45" 41 "LMB" 12.8 1.18
"HEN45" 41 "LMB" 12.8 1.19
"HEN45" 41 "LMB" 12.9 1.02
"HEN45" 41 "LMB" 12.9 1.12
"HEN45" 41 "LMB" 12.9 1.15
"HEN45" 41 "LMB" 12.9 1.24
"HEN45" 41 "LMB" 13 1.14
"HEN45" 41 "LMB" 13 1.19
"HEN45" 41 "LMB" 13 1.23
"HEN45" 41 "LMB" 13 1.26
"HEN45" 41 "LMB" 13 1.29
"HEN45" 41 "LMB" 13 1.29
"HEN45" 41 "LMB" 13.1 1.26
"HEN45" 41 "LMB" 13.1 1.3
"HEN45" 41 "LMB" 13.1 1.31
"HEN45" 41 "LMB" 13.1 1.35
"HEN45" 41 "LMB" 13.2 1.32
"HEN45" 41 "LMB" 13.3 1.11
"HEN45" 41 "LMB" 13.3 1.2
"HEN45" 41 "LMB" 13.3 1.49
"HEN45" 41 "LMB" 13.4 1.15
"HEN45" 41 "LMB" 13.4 1.15
"HEN45" 41 "LMB" 13.4 1.29
"HEN45" 41 "LMB" 13.4 1.31
"HEN45" 41 "LMB" 13.4 1.32
"HEN45" 41 "LMB" 13.4 1.33
"HEN45" 41 "LMB" 13.4 1.35
"HEN45" 41 "LMB" 13.5 1.32
"HEN45" 41 "LMB" 13.5 1.34
"HEN45" 41 "LMB" 13.6 1.25
"HEN45" 41 "LMB" 13.6 1.53
"HEN45" 41 "LMB" 13.7 1.3
"HEN45" 41 "LMB" 13.7 1.37
"HEN45" 41 "LMB" 13.7 1.43
"HEN45" 41 "LMB" 13.7 1.43
"HEN45" 41 "LMB" 13.7 1.48
"HEN45" 41 "LMB" 13.8 1.35
"HEN45" 41 "LMB" 13.9 1.42
"HEN45" 41 "LMB" 14 1.71
"HEN45" 41 "LMB" 14.1 1.58
"HEN45" 41 "LMB" 14.1 1.6
"HEN45" 41 "LMB" 14.3 1.52
"HEN45" 41 "LMB" 2.7 0.01
"HEN45" 41 "LMB" 3.3 0.02
"HGR85" 42 "LMB" 3.8 0.02
"HGR85" 42 "LMB" 4 0.03
"HGR85" 42 "LMB" 4.2 0.03
"HGR85" 42 "LMB" 4.4 0.03
"HGR85" 42 "LMB" 4.5 0.04
"HGR85" 42 "LMB" 4.6 0.02
"HGR85" 42 "LMB" 4.7 0.04
"HGR85" 42 "LMB" 4.8 0.04
"HGR85" 42 "LMB" 5.1 0.06
"HGR85" 42 "LMB" 5.2 0.01
"HGR85" 42 "LMB" 5.3 0.07
"HGR85" 42 "LMB" 5.7 0.08
"HGR85" 42 "LMB" 7.9 0.27
"HGR85" 42 "LMB" 8 0.2
"HGR85" 42 "LMB" 8 0.21
"HGR85" 42 "LMB" 8 0.22
"HGR85" 42 "LMB" 8 0.22
"HGR85" 42 "LMB" 8 0.23
"HGR85" 42 "LMB" 8 0.25
"HGR85" 42 "LMB" 8.1 0.23
"HGR85" 42 "LMB" 8.1 0.26
"HGR85" 42 "LMB" 8.3 0.24
"HGR85" 42 "LMB" 8.3 0.26
"HGR85" 42 "LMB" 8.4 0.2
"HGR85" 42 "LMB" 8.4 0.23
"HGR85" 42 "LMB" 8.4 0.27
"HGR85" 42 "LMB" 8.4 0.28
"HGR85" 42 "LMB" 8.5 0.24
"HGR85" 42 "LMB" 8.5 0.26
"HGR85" 42 "LMB" 8.5 0.26
"HGR85" 42 "LMB" 8.5 0.32
"HGR85" 42 "LMB" 8.6 0.26
"HGR85" 42 "LMB" 8.6 0.27
"HGR85" 42 "LMB" 8.6 0.3
"HGR85" 42 "LMB" 8.7 0.28
"HGR85" 42 "LMB" 8.7 0.28
"HGR85" 42 "LMB" 8.8 0.33
"HGR85" 42 "LMB" 9 0.28
"HGR85" 42 "LMB" 9 0.28
"HGR85" 42 "LMB" 9 0.3
"HGR85" 42 "LMB" 9 0.34
"HGR85" 42 "LMB" 9.1 0.34
"HGR85" 42 "LMB" 9.1 0.38
"HGR85" 42 "LMB" 9.2 0.36
"HGR85" 42 "LMB" 9.2 0.38
"HGR85" 42 "LMB" 9.2 0.43
"HGR85" 42 "LMB" 9.3 0.36
"HGR85" 42 "LMB" 9.3 0.36
"HGR85" 42 "LMB" 9.4 0.36
"HGR85" 42 "LMB" 9.5 0.35
"HGR85" 42 "LMB" 9.5 0.36
"HGR85" 42 "LMB" 9.5 0.39
"HGR85" 42 "LMB" 9.5 0.39
"HGR85" 42 "LMB" 9.6 0.4
"HGR85" 42 "LMB" 9.7 0.42
"HGR85" 42 "LMB" 9.8 0.43
"HGR85" 42 "LMB" 9.8 0.48
"HGR85" 42 "LMB" 9.9 0.4
"HGR85" 42 "LMB" 9.9 0.43
"HGR85" 42 "LMB" 9.9 0.46
"HGR85" 42 "LMB" 10 0.42
"HGR85" 42 "LMB" 10 0.52
"HGR85" 42 "LMB" 10.1 0.48
"HGR85" 42 "LMB" 10.1 0.48
"HGR85" 42 "LMB" 10.1 0.5
"HGR85" 42 "LMB" 10.2 0.47
"HGR85" 42 "LMB" 10.2 0.51
"HGR85" 42 "LMB" 10.5 0.5
"HGR85" 42 "LMB" 11.2 0.55
"HGR85" 42 "LMB" 11.2 0.64
"HGR85" 42 "LMB" 11.5 0.65
"HGR85" 42 "LMB" 11.7 0.78
"HGR85" 42 "LMB" 11.8 0.72
"HGR85" 42 "LMB" 11.9 0.71
"HGR85" 42 "LMB" 11.9 0.74
"HGR85" 42 "LMB" 12 0.67
"HGR85" 42 "LMB" 12 0.75
"HGR85" 42 "LMB" 12 0.91
"HGR85" 42 "LMB" 12.2 0.76
"HGR85" 42 "LMB" 12.5 0.93
"HGR85" 42 "LMB" 12.8 0.98
"HGR85" 42 "LMB" 12.8 1.25
"HGR85" 42 "LMB" 13 1.03
"HGR85" 42 "LMB" 13 1.07
"HGR85" 42 "LMB" 13 1.13
"HGR85" 42 "LMB" 13.2 1.15
"HGR85" 42 "LMB" 13.2 1.18
"HGR85" 42 "LMB" 13.3 1.08
"HGR85" 42 "LMB" 13.4 1.08
"HGR85" 42 "LMB" 13.5 1.09
"HGR85" 42 "LMB" 13.6 1.29
"HGR85" 42 "LMB" 13.7 1.27
"HGR85" 42 "LMB" 13.7 1.27
"HGR85" 42 "LMB" 14 1.34
"HGR85" 42 "LMB" 14.1 1.34
"HGR85" 42 "LMB" 14.1 1.39
"HGR85" 42 "LMB" 14.2 1.65
"HGR85" 42 "LMB" 14.7 1.73
"HGR85" 42 "LMB" 15.2 1.94
"HGR85" 42 "LMB" 15.2 1.95
"HGR85" 42 "LMB" 16.3 2.17
"HGR85" 42 "LMB" 18.8 3.85
"HGR85" 42 "LMB" 20.3 5.19
"HGR85" 42 "LMB" 20.3 5.34
"HGR85" 42 "LMB" 4.8 0.04
"HGR85" 42 "LMB" 5.1 0.06
"HAR91" 43 "LMB" 5.5 0.06
"HAR91" 43 "LMB" 5.5 0.07
"HAR91" 43 "LMB" 5.5 0.08
"HAR91" 43 "LMB" 5.6 0.06
"HAR91" 43 "LMB" 5.9 0.09
"HAR91" 43 "LMB" 6 0.11
"HAR91" 43 "LMB" 6.1 0.1
"HAR91" 43 "LMB" 6.7 0.14
"HAR91" 43 "LMB" 6.8 0.15
"HAR91" 43 "LMB" 6.9 0.14
"HAR91" 43 "LMB" 7.2 0.15
"HAR91" 43 "LMB" 7.4 0.18
"HAR91" 43 "LMB" 7.5 0.18
"HAR91" 43 "LMB" 7.5 0.2
"HAR91" 43 "LMB" 7.6 0.2
"HAR91" 43 "LMB" 8 0.22
"HAR91" 43 "LMB" 8.1 0.23
"HAR91" 43 "LMB" 8.2 0.26
"HAR91" 43 "LMB" 8.3 0.25
"HAR91" 43 "LMB" 8.3 0.26
"HAR91" 43 "LMB" 8.3 0.26
"HAR91" 43 "LMB" 8.3 0.29
"HAR91" 43 "LMB" 8.4 0.28
"HAR91" 43 "LMB" 8.5 0.25
"HAR91" 43 "LMB" 8.5 0.27
"HAR91" 43 "LMB" 8.5 0.28
"HAR91" 43 "LMB" 8.5 0.29
"HAR91" 43 "LMB" 8.5 0.32
"HAR91" 43 "LMB" 8.6 0.24
"HAR91" 43 "LMB" 8.6 0.26
"HAR91" 43 "LMB" 8.6 0.29
"HAR91" 43 "LMB" 8.6 0.32
"HAR91" 43 "LMB" 8.6 0.33
"HAR91" 43 "LMB" 8.7 0.29
"HAR91" 43 "LMB" 8.7 0.31
"HAR91" 43 "LMB" 8.8 0.28
"HAR91" 43 "LMB" 8.8 0.29
"HAR91" 43 "LMB" 8.8 0.31
"HAR91" 43 "LMB" 8.9 0.29
"HAR91" 43 "LMB" 9.1 0.35
"HAR91" 43 "LMB" 9.2 0.32
"HAR91" 43 "LMB" 9.2 0.32
"HAR91" 43 "LMB" 9.2 0.38
"HAR91" 43 "LMB" 9.3 0.36
"HAR91" 43 "LMB" 9.5 0.4
"HAR91" 43 "LMB" 9.6 0.4
"HAR91" 43 "LMB" 9.6 0.43
"HAR91" 43 "LMB" 9.8 0.52
"HAR91" 43 "LMB" 9.9 0.37
"HAR91" 43 "LMB" 10 0.44
"HAR91" 43 "LMB" 10 0.48
"HAR91" 43 "LMB" 10.2 0.51
"HAR91" 43 "LMB" 10.3 0.44
"HAR91" 43 "LMB" 10.4 0.5
"HAR91" 43 "LMB" 10.4 0.52
"HAR91" 43 "LMB" 10.4 0.54
"HAR91" 43 "LMB" 10.4 0.57
"HAR91" 43 "LMB" 10.5 0.55
"HAR91" 43 "LMB" 10.6 0.53
"HAR91" 43 "LMB" 10.7 0.44
"HAR91" 43 "LMB" 10.7 0.58
"HAR91" 43 "LMB" 10.8 0.5
"HAR91" 43 "LMB" 10.8 0.58
"HAR91" 43 "LMB" 10.9 0.55
"HAR91" 43 "LMB" 11 0.49
"HAR91" 43 "LMB" 11 0.61
"HAR91" 43 "LMB" 11 0.67
"HAR91" 43 "LMB" 11.1 0.64
"HAR91" 43 "LMB" 11.2 0.55
"HAR91" 43 "LMB" 11.2 0.55
"HAR91" 43 "LMB" 11.2 0.58
"HAR91" 43 "LMB" 11.2 0.61
"HAR91" 43 "LMB" 11.2 0.63
"HAR91" 43 "LMB" 11.2 0.65
"HAR91" 43 "LMB" 11.2 0.66
"HAR91" 43 "LMB" 11.2 0.67
"HAR91" 43 "LMB" 11.3 0.61
"HAR91" 43 "LMB" 11.3 0.66
"HAR91" 43 "LMB" 11.3 0.66
"HAR91" 43 "LMB" 11.3 0.73
"HAR91" 43 "LMB" 11.3 0.76
"HAR91" 43 "LMB" 11.4 0.6
"HAR91" 43 "LMB" 11.4 0.63
"HAR91" 43 "LMB" 11.4 0.7
"HAR91" 43 "LMB" 11.4 0.71
"HAR91" 43 "LMB" 11.5 0.56
"HAR91" 43 "LMB" 11.5 0.66
"HAR91" 43 "LMB" 11.5 0.68
"HAR91" 43 "LMB" 11.5 0.7
"HAR91" 43 "LMB" 11.5 0.73
"HAR91" 43 "LMB" 11.5 0.78
"HAR91" 43 "LMB" 11.5 0.79
"HAR91" 43 "LMB" 11.6 0.74
"HAR91" 43 "LMB" 11.7 0.68
"HAR91" 43 "LMB" 11.7 0.7
"HAR91" 43 "LMB" 11.7 0.75
"HAR91" 43 "LMB" 11.7 0.76
"HAR91" 43 "LMB" 11.7 0.82
"HAR91" 43 "LMB" 11.8 0.62
"HAR91" 43 "LMB" 11.8 0.63
"HAR91" 43 "LMB" 11.8 0.71
"HAR91" 43 "LMB" 11.8 0.73
"HAR91" 43 "LMB" 11.8 0.74
"HAR91" 43 "LMB" 11.9 0.74
"HAR91" 43 "LMB" 11.9 0.8
"HAR91" 43 "LMB" 11.9 0.82
"HAR91" 43 "LMB" 12 0.71
"HAR91" 43 "LMB" 12 0.71
"HAR91" 43 "LMB" 12 0.75
"HAR91" 43 "LMB" 12 0.76
"HAR91" 43 "LMB" 12 0.76
"HAR91" 43 "LMB" 12 0.78
"HAR91" 43 "LMB" 12 0.78
"HAR91" 43 "LMB" 12 0.83
"HAR91" 43 "LMB" 12 0.86
"HAR91" 43 "LMB" 12 0.86
"HAR91" 43 "LMB" 12.1 0.74
"HAR91" 43 "LMB" 12.1 0.78
"HAR91" 43 "LMB" 12.1 0.81
"HAR91" 43 "LMB" 12.2 0.82
"HAR91" 43 "LMB" 12.2 0.88
"HAR91" 43 "LMB" 12.3 0.85
"HAR91" 43 "LMB" 12.3 0.87
"HAR91" 43 "LMB" 12.3 0.88
"HAR91" 43 "LMB" 12.3 1.01
"HAR91" 43 "LMB" 12.4 0.82
"HAR91" 43 "LMB" 12.4 0.84
"HAR91" 43 "LMB" 12.4 0.91
"HAR91" 43 "LMB" 12.4 0.93
"HAR91" 43 "LMB" 12.4 0.93
"HAR91" 43 "LMB" 12.5 0.9
"HAR91" 43 "LMB" 12.5 0.95
"HAR91" 43 "LMB" 12.6 0.83
"HAR91" 43 "LMB" 12.6 0.93
"HAR91" 43 "LMB" 12.6 0.97
"HAR91" 43 "LMB" 12.6 1.01
"HAR91" 43 "LMB" 12.7 1.06
"HAR91" 43 "LMB" 13 0.99
"HAR91" 43 "LMB" 13.1 0.93
"HAR91" 43 "LMB" 13.1 1.11
"HAR91" 43 "LMB" 13.2 1.23
"HAR91" 43 "LMB" 13.3 1.09
"HAR91" 43 "LMB" 13.5 1.06
"HAR91" 43 "LMB" 13.5 1.07
"HAR91" 43 "LMB" 15 1.63
"HAR91" 43 "LMB" 15.9 2.3
"HAR91" 43 "LMB" 16.4 2.03
"HAR91" 43 "LMB" 16.6 2.44
"HAR91" 43 "LMB" 20.2 4.46
"HAR91" 43 "LMB" 20.2 5.14
"HAR91" 43 "LMB" 20.5 4.94
"HAR91" 43 "LMB" 3.5 0.01
"HAR91" 43 "LMB" 3.6 0.02
"ICA02" 44 "LMB" 3.8 0.01
"ICA02" 44 "LMB" 3.8 0.04
"ICA02" 44 "LMB" 3.9 0.02
"ICA02" 44 "LMB" 4 0.02
"ICA02" 44 "LMB" 4 0.02
"ICA02" 44 "LMB" 4 0.03
"ICA02" 44 "LMB" 4 0.04
"ICA02" 44 "LMB" 4.1 0.02
"ICA02" 44 "LMB" 4.1 0.03
"ICA02" 44 "LMB" 4.2 0.02
"ICA02" 44 "LMB" 4.2 0.03
"ICA02" 44 "LMB" 4.2 0.03
"ICA02" 44 "LMB" 4.2 0.03
"ICA02" 44 "LMB" 4.2 0.04
"ICA02" 44 "LMB" 4.2 0.04
"ICA02" 44 "LMB" 4.3 0.03
"ICA02" 44 "LMB" 4.4 0.03
"ICA02" 44 "LMB" 4.4 0.04
"ICA02" 44 "LMB" 4.4 0.04
"ICA02" 44 "LMB" 4.5 0.03
"ICA02" 44 "LMB" 4.5 0.03
"ICA02" 44 "LMB" 4.5 0.04
"ICA02" 44 "LMB" 4.5 0.05
"ICA02" 44 "LMB" 4.6 0.07
"ICA02" 44 "LMB" 4.8 0.05
"ICA02" 44 "LMB" 4.8 0.06
"ICA02" 44 "LMB" 4.9 0.04
"ICA02" 44 "LMB" 4.9 0.05
"ICA02" 44 "LMB" 5 0.04
"ICA02" 44 "LMB" 5 0.05
"ICA02" 44 "LMB" 5 0.09
"ICA02" 44 "LMB" 5.2 0.06
"ICA02" 44 "LMB" 5.3 0.05
"ICA02" 44 "LMB" 5.3 0.06
"ICA02" 44 "LMB" 5.3 0.06
"ICA02" 44 "LMB" 5.3 0.07
"ICA02" 44 "LMB" 5.3 0.09
"ICA02" 44 "LMB" 5.4 0.06
"ICA02" 44 "LMB" 5.4 0.07
"ICA02" 44 "LMB" 5.4 0.08
"ICA02" 44 "LMB" 5.4 0.08
"ICA02" 44 "LMB" 5.5 0.07
"ICA02" 44 "LMB" 5.5 0.09
"ICA02" 44 "LMB" 5.5 0.09
"ICA02" 44 "LMB" 5.7 0.09
"ICA02" 44 "LMB" 5.7 0.09
"ICA02" 44 "LMB" 5.7 0.09
"ICA02" 44 "LMB" 5.8 0.07
"ICA02" 44 "LMB" 5.9 0.08
"ICA02" 44 "LMB" 6 0.09
"ICA02" 44 "LMB" 6 0.11
"ICA02" 44 "LMB" 6.2 0.11
"ICA02" 44 "LMB" 6.4 0.13
"ICA02" 44 "LMB" 6.4 0.13
"ICA02" 44 "LMB" 6.8 0.15
"ICA02" 44 "LMB" 6.8 0.15
"ICA02" 44 "LMB" 8.3 0.24
"ICA02" 44 "LMB" 9.4 0.4
"ICA02" 44 "LMB" 9.6 0.51
"ICA02" 44 "LMB" 9.7 0.41
"ICA02" 44 "LMB" 9.7 0.45
"ICA02" 44 "LMB" 9.7 0.46
"ICA02" 44 "LMB" 9.8 0.48
"ICA02" 44 "LMB" 9.8 0.51
"ICA02" 44 "LMB" 10.2 0.54
"ICA02" 44 "LMB" 10.3 0.42
"ICA02" 44 "LMB" 10.5 0.56
"ICA02" 44 "LMB" 10.7 0.54
"ICA02" 44 "LMB" 10.7 0.67
"ICA02" 44 "LMB" 11.1 0.73
"ICA02" 44 "LMB" 11.3 0.64
"ICA02" 44 "LMB" 11.4 0.9
"ICA02" 44 "LMB" 11.5 0.69
"ICA02" 44 "LMB" 11.6 0.72
"ICA02" 44 "LMB" 11.9 0.94
"ICA02" 44 "LMB" 12 0.9
"ICA02" 44 "LMB" 12.5 1.23
"ICA02" 44 "LMB" 12.6 1.01
"ICA02" 44 "LMB" 12.7 1.09
"ICA02" 44 "LMB" 12.9 1.02
"ICA02" 44 "LMB" 13.1 1.33
"ICA02" 44 "LMB" 13.3 1.35
"ICA02" 44 "LMB" 13.4 1.23
"ICA02" 44 "LMB" 13.5 1.26
"ICA02" 44 "LMB" 13.5 1.38
"ICA02" 44 "LMB" 13.8 1.45
"ICA02" 44 "LMB" 13.8 1.81
"ICA02" 44 "LMB" 14 1.43
"ICA02" 44 "LMB" 14.3 1.55
"ICA02" 44 "LMB" 14.4 1.57
"ICA02" 44 "LMB" 14.5 1.88
"ICA02" 44 "LMB" 14.7 1.64
"ICA02" 44 "LMB" 14.7 1.64
"ICA02" 44 "LMB" 14.7 1.88
"ICA02" 44 "LMB" 14.8 1.66
"ICA02" 44 "LMB" 14.8 1.82
"ICA02" 44 "LMB" 15 1.95
"ICA02" 44 "LMB" 15.4 1.9
"ICA02" 44 "LMB" 15.6 1.98
"ICA02" 44 "LMB" 15.6 2.06
"ICA02" 44 "LMB" 15.7 2.48
"ICA02" 44 "LMB" 15.8 2.22
"ICA02" 44 "LMB" 16.4 2.47
"ICA02" 44 "LMB" 17.8 3.19
"ICA02" 44 "LMB" 18.5 3.79
"ICA02" 44 "LMB" 19 3.85
"ICA02" 44 "LMB" 19.4 4.31
"ICA02" 44 "LMB" 19.7 4.67
"ICA02" 44 "LMB" 20 5.03
"ICA02" 44 "LMB" 20.4 5.03
"ICA02" 44 "LMB" 8 0.22
"ICA02" 44 "LMB" 9 0.45
"IND89" 45 "LMB" 9.5 0.52
"IND89" 45 "LMB" 9.5 0.52
"IND89" 45 "LMB" 9.7 0.5
"IND89" 45 "LMB" 9.7 0.53
"IND89" 45 "LMB" 9.7 0.56
"IND89" 45 "LMB" 9.8 0.56
"IND89" 45 "LMB" 10 0.52
"IND89" 45 "LMB" 10 0.57
"IND89" 45 "LMB" 10 0.59
"IND89" 45 "LMB" 10.1 0.61
"IND89" 45 "LMB" 10.1 0.65
"IND89" 45 "LMB" 10.3 0.64
"IND89" 45 "LMB" 10.3 0.64
"IND89" 45 "LMB" 10.4 0.66
"IND89" 45 "LMB" 10.5 0.57
"IND89" 45 "LMB" 11.5 0.91
"IND89" 45 "LMB" 11.6 0.87
"IND89" 45 "LMB" 11.7 0.92
"IND89" 45 "LMB" 11.7 1.09
"IND89" 45 "LMB" 11.8 0.88
"IND89" 45 "LMB" 11.8 0.88
"IND89" 45 "LMB" 11.8 0.9
"IND89" 45 "LMB" 11.9 0.96
"IND89" 45 "LMB" 11.9 1.04
"IND89" 45 "LMB" 12 0.97
"IND89" 45 "LMB" 12 1.01
"IND89" 45 "LMB" 12 1.18
"IND89" 45 "LMB" 12.1 0.85
"IND89" 45 "LMB" 12.1 0.99
"IND89" 45 "LMB" 12.2 0.91
"IND89" 45 "LMB" 12.2 0.97
"IND89" 45 "LMB" 12.2 1.04
"IND89" 45 "LMB" 12.2 1.17
"IND89" 45 "LMB" 12.3 0.86
"IND89" 45 "LMB" 12.3 1.02
"IND89" 45 "LMB" 12.3 1.04
"IND89" 45 "LMB" 12.3 1.13
"IND89" 45 "LMB" 12.4 0.98
"IND89" 45 "LMB" 12.4 1.19
"IND89" 45 "LMB" 12.4 1.19
"IND89" 45 "LMB" 12.4 1.22
"IND89" 45 "LMB" 12.4 1.24
"IND89" 45 "LMB" 12.4 1.28
"IND89" 45 "LMB" 12.5 0.91
"IND89" 45 "LMB" 12.5 1
"IND89" 45 "LMB" 12.5 1.07
"IND89" 45 "LMB" 12.5 1.14
"IND89" 45 "LMB" 12.5 1.17
"IND89" 45 "LMB" 12.5 1.18
"IND89" 45 "LMB" 12.5 1.19
"IND89" 45 "LMB" 12.5 1.23
"IND89" 45 "LMB" 12.5 1.24
"IND89" 45 "LMB" 12.5 1.31
"IND89" 45 "LMB" 12.6 1.13
"IND89" 45 "LMB" 12.6 1.38
"IND89" 45 "LMB" 12.7 1.08
"IND89" 45 "LMB" 12.7 1.19
"IND89" 45 "LMB" 12.7 1.24
"IND89" 45 "LMB" 12.7 1.25
"IND89" 45 "LMB" 12.7 1.26
"IND89" 45 "LMB" 12.8 1.06
"IND89" 45 "LMB" 12.8 1.13
"IND89" 45 "LMB" 12.8 1.15
"IND89" 45 "LMB" 12.8 1.23
"IND89" 45 "LMB" 12.8 1.33
"IND89" 45 "LMB" 12.8 1.38
"IND89" 45 "LMB" 12.8 1.44
"IND89" 45 "LMB" 12.9 1.17
"IND89" 45 "LMB" 12.9 1.2
"IND89" 45 "LMB" 12.9 1.26
